survey_id,Comments,Subspecies,Age,Sex,Photographer,Location,Colour Morph,Image Usable?,state,latitude,longitude,direct_link,visible_link,search_name,search_query,search_result_rank,search_result_id
4470,RHS juvenile,U.a. perniger,Juvenile,,AlaskaStock,"{""latitude"":59.99943673131139,""longitude"":-150}",Black,yes,Alaska,59.99943673,-150,http://image1.masterfile.com/em_w/03/84/55/854-03845554em.jpg,http://www.masterfile.com/stock-photography/image/854-03845554/Black-bear-sow-and-her-two-cubs-near-Harding-Icefield-Trail-at-Exit-Glacier-in-Kenai-Fiords-National,Kenai Peninsula,"""Ursus americanus"" OR ""black bear"" AND ""Kenai peninsula""",7,5870
4471,Juvenile (black); emailed Steven J. Kazlowski lefteyepro@lefteyepro.com for exact location - hasn't replied,U.a. kermodei,Juvenile,,Steven J.,"{""latitude"":52.83003726318336,""longitude"":-128.03214208437498}",Black,yes,British Columbia,52.83003726,-128.0321421,http://westernwildlife.org/wp-content/uploads/2009/08/photo-4-white-black-bear-with-Cub_Steven-Kazlowski.jpg,http://westernwildlife.org/black-bear-outreach-project/black-bear-identification/,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",154,4317
4472,Black juvenile; Location from website,U.a. americanus,Juvenile,,Canada Photos,"{""latitude"":50.658289,""longitude"":-99.97145499999999}",Black,yes,Manitoba,50.658289,-99.971455,http://www.canada-photos.com/images/500/american-black-bears_4715-4613.jpg,http://www.canada-photos.com/picture/american-black-bears-ursus-americanus-sow-and-cub-4613.htm,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",165,4328
4473,RHS juvenile,U.a. cinnamonum,Juvenile,,Ed Fuhr,"{""latitude"":44.913096,""longitude"":-110.41548499999999}",Black,yes,Wyoming,44.913096,-110.415485,http://www.edfuhr.com/images/large/black-bear-cubs-II-IMG_091400001.jpg,http://www.edfuhr.com/photo/black-bear-cubs/,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",265,4428
4474,LHS brown juvenile; Emailed wildernesscollege.com/contact-alderleaf-wilderness-college.html - replied with YNP,U.a. cinnamonum,Juvenile,,Alderleaf,"{""latitude"":44.87734849806141,""longitude"":-110.71754435546876}",Non-black,yes,Wyoming,44.8773485,-110.7175444,http://www.wildernesscollege.com/images/blackbr-n-cubs.JPG,http://www.wildernesscollege.com/american-black-bear-tracks.html,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",171,4334
4475,RHS black juvenile; Emailed wildernesscollege.com/contact-alderleaf-wilderness-college.html - replied with YNP,U.a. cinnamonum,Juvenile,,Alderleaf,"{""latitude"":44.86761627625896,""longitude"":-110.71205119140626}",Black,yes,Wyoming,44.86761628,-110.7120512,http://www.wildernesscollege.com/images/blackbr-n-cubs.JPG,http://www.wildernesscollege.com/american-black-bear-tracks.html,Common and Scientific Name,"""black bear"" OR ""Ursus americanus""",171,4334
4709,Brown juvenile,U.a. altifrontalis,Juvenile,,Tom Reichner,"{""latitude"":48.19988009999999,""longitude"":-118.86780039999996}",Non-black,yes,Washington,48.1998801,-118.8678004,http://media.jungledragon.com/images/414/5952_large.jpg?AWSAccessKeyId=05GMT0V3GWVNE7GGM1R2&Expires=1429747210&Signature=lpZ9edBrTRSGeH%2F%2Fv4VZ9L8MHb0%3D,http://www.jungledragon.com/image/5952/american_black_bear_sow_and_a_cinnamon-phase_cub.html,Scientific Name,"""Ursus americanus""",13,3936
7792,Dead; Location in MT from article on website,U.a. cinnamonum,Adult,,Unknown,"{""latitude"":48.0579438,""longitude"":-115.9690177}",Black,yes,Montana,48.0579438,-115.9690177,http://1.bp.blogspot.com/-9EcS0-uGKOQ/T7UDcdcmKLI/AAAAAAAAB54/Pg28VaP6NAU/s1600/sports-hyde+bear+pic.JPG,http://leepeacock2010.blogspot.com/2012/05/evergreen-woman-bags-black-bear-during.html,Montana,"""Ursus americanus"" OR ""black bear"" AND ""Montana""",1,26181
7793,Dead; Location in MT from website,U.a. cinnamonum,Adult,,Unknown,"{""latitude"":47.333276,""longitude"":-112.83421099999998}",Black,yes,Montana,47.333276,-112.834211,http://klazy3.com/wp-content/uploads/2013/02/k3hp2311.jpg,http://klazy3.com/hunting-trips/spring-black-bear-hunting/,Montana,"""Ursus americanus"" OR ""black bear"" AND ""Montana""",4,26184
7794,Cannot find original photographer.,,,,,,,no,,,,http://www.hunter-ed.com/mtb/mt_specific_images/graphics/mt_black_bear_1.jpg,http://www.hunter-ed.com/montana/studyGuide/Bear-Identification/201027_700048354,Montana,"""Ursus americanus"" OR ""black bear"" AND ""Montana""",5,26185
7795,Dead; Location in MT from website; Chocolate brown,U.a. cinnamonum,Adult,,Unknown,"{""latitude"":47.9949267,""longitude"":-115.77829789999998}",Non-black,yes,Montana,47.9949267,-115.7782979,http://www.wearesoutfitting.com/images/Bear.jpg,http://www.wearesoutfitting.com/content/black-bear-hunt.aspx,Montana,"""Ursus americanus"" OR ""black bear"" AND ""Montana""",6,26186
7796,Dead; Location in MT from website,U.a. cinnamonum,Adult,,Unknown,"{""latitude"":47.8368781,""longitude"":-115.59822629999996}",Non-black,yes,Montana,47.8368781,-115.5982263,http://www.montana-outfitters.net/images/2010-bears/bear1-500.jpg,http://www.montana-outfitters.net/black-bear-hunts.htm,Montana,"""Ursus americanus"" OR ""black bear"" AND ""Montana""",10,26190
7797,Dead; No exact location in MT - unsure of subspecies,,Adult,,Unknown,"{""latitude"":46.8796822,""longitude"":-110.36256579999997}",Non-black,no,Montana,46.8796822,-110.3625658,http://www.findmeahunt.com/blog/wp-content/uploads/2013/03/Troy-Bear-41.jpg,http://www.findmeahunt.com/blog/tag/black-bear/,Montana,"""Ursus americanus"" OR ""black bear"" AND ""Montana""",12,26192
7798,Cannot find original photographer.,,Adult,,,,,no,,,,http://mtnhp.org/thumbnail/defaultGen.aspx?itemid=90809&maxWidth=434&maxHeight=400&names=Black Bear Ursus americanus&copyright=Montana FWP&photographer=Montana FWP,http://fieldguide.mt.gov/detail_AMAJB01010.aspx,Montana,"""Ursus americanus"" OR ""black bear"" AND ""Montana""",13,26193
7799,Location in MT from website,U.a. cinnamonum,Adult,,Unknown,"{""latitude"":46.89842680763682,""longitude"":-113.98285308984373}",Black,yes,Montana,46.89842681,-113.9828531,http://www.montana-wild.com/wp-content/uploads/2013/05/bear.jpg,http://www.montana-wild.com/1stblackbearof2013/,Montana,"""Ursus americanus"" OR ""black bear"" AND ""Montana""",14,26194
7800,Location in Wyoming from blog on website,U.a. cinnamonum,Adult,,Monday Bear Blogging,"{""latitude"":44.48360774303718,""longitude"":-110.83666827874299}",Black,yes,Wyoming,44.48360774,-110.8366683,http://volokh.com/files/jonathan-BBear1.JPG,http://volokh.com/posts/1246245137.shtml,Montana,"""Ursus americanus"" OR ""black bear"" AND ""Montana""",15,26195
7801,Location in MT from article on website,U.a. cinnamonum,Adult,,Unknown,"{""latitude"":48.7652483,""longitude"":-114.28513700000002}",Black,yes,Montana,48.7652483,-114.285137,http://www.faqs.org/outdoor-photography/images/odph_0001_0001_0_img0234.jpg,http://www.faqs.org/outdoor-photography/Wildlife-Photography.html,Montana,"""Ursus americanus"" OR ""black bear"" AND ""Montana""",16,26196
7802,Dead; Location in MT from blog on website,U.a. cinnamonum,Adult,,Unknown,"{""latitude"":45.1632754,""longitude"":-109.80795439999997}",Black,yes,Montana,45.1632754,-109.8079544,http://blog.schnees.com/wordpress/wp-content/uploads/2013/09/Saul-Creative_Peter-Muennich_Black-Bear_Beartooth-Mountains-Montana-2884.jpg,http://blog.schnees.com/2013/09/30/beartooth-black-bear/,Montana,"""Ursus americanus"" OR ""black bear"" AND ""Montana""",18,26198
7803,Location in MT from website,U.a. cinnamonum,Adult,,Unknown,"{""latitude"":48.684376,""longitude"":-115.61524500000002}",Black,yes,Montana,48.684376,-115.615245,http://huntwithcody.com/wp-content/uploads/2014/07/Bear-Hunting-montana.jpg,http://huntwithcody.com/montana-outfitters/best-black-bear-hunts-montana/,Montana,"""Ursus americanus"" OR ""black bear"" AND ""Montana""",20,26200
7804,No exact location in MT,,,,,,,no,,,,http://www.montana-wild.com/wp-content/uploads/2012/05/4.jpg,http://www.montana-wild.com/travis-1st-black-bear/,Montana,"""Ursus americanus"" OR ""black bear"" AND ""Montana""",22,26202
7805,no,,,,,,,no,,,,"http://fwp.mt.gov/fwp.jpg?17058,520,0",http://fwp.mt.gov/recreation/safety/wildlife/bears/bearId.html,Montana,"""Ursus americanus"" OR ""black bear"" AND ""Montana""",23,26203
7806,Cannot find original photographer.,,,,,,,no,,,,http://locationsmontana.com/wp-content/uploads/2014/02/Sleeping_Bear.jpg,http://locationsmontana.com/make-it-happen/where-to-stay/,Montana,"""Ursus americanus"" OR ""black bear"" AND ""Montana""",24,26204
7807,Emailed Tanya Cox for location in MT,,Juvenile,,Daniel J Cox,,,no,,,,http://cache3.asset-cache.net/gc/123536132-black-bear-ursus-americanus-cub-montana-gettyimages.jpg?v=1&c=IWSAsset&k=2&d=nziHmI4RyovVmR1kgF36rGNFBZiL7FN00Y8MtstKK6oHzWaX6Lo58NIYmzOAiQxu,http://www.gettyimages.ie/detail/photo/black-bear-ursus-americanus-cub-montana-high-res-stock-photography/123536132,Montana,"""Ursus americanus"" OR ""black bear"" AND ""Montana""",25,26205
7808,Location in MT from website,U.a. cinnamonum,Adult,,Unknown,"{""latitude"":46.91296943463195,""longitude"":-113.92586151269529}",Black,yes,Montana,46.91296943,-113.9258615,http://www.montana-wild.com/wp-content/uploads/2011/05/dsc_0215_2.jpg,http://www.montana-wild.com/tag/montana-black-bear-hunting/,Montana,"""Ursus americanus"" OR ""black bear"" AND ""Montana""",26,26206
7809,Location in MT from website,U.a. cinnamonum,Adult,,Unknown,"{""latitude"":48.0206523234962,""longitude"":-115.76731157187498}",Non-black,yes,Montana,48.02065232,-115.7673116,http://waynehilloutfitting.com/wp-content/uploads/2013/09/Shelbys-Bear-01.jpg,http://waynehilloutfitting.com/black-bear-hunts/,Montana,"""Ursus americanus"" OR ""black bear"" AND ""Montana""",27,26207
7810,Emailed Shane Erickson gco@linctel.net for location in MT - replied,U.a. cinnamonum,Adult,,Shane Erickson,"{""latitude"":47.16066278744279,""longitude"":-112.21898716673581}",Black,yes,Montana,47.16066279,-112.2189872,http://godscountryoutfitters.com/wp-content/uploads/2014/05/Montana-Black-Bear-Hunts-with-Gods-Country-Outfitters.jpg,http://godscountryoutfitters.com/guided-montana-black-bear-hunts/,Montana,"""Ursus americanus"" OR ""black bear"" AND ""Montana""",28,26208
7811,Location in MT from website,U.a. cinnamonum,Adult,,Jim Coda,"{""latitude"":45.0160445,""longitude"":-109.9165534}",Non-black,yes,Montana,45.0160445,-109.9165534,http://www.jimcoda.com/data/photos/647_1_mg_9089_black_bear_yellowstone_national_park.jpg,http://www.jimcoda.com/black-bear-images/black-bear-near-cooke-city-montana-32_8_647.html,Montana,"""Ursus americanus"" OR ""black bear"" AND ""Montana""",31,26211
7812,Dead; Location in MT from website; white chest,U.a. cinnamonum,Adult,,Unknown,"{""latitude"":45.8076982,""longitude"":-113.9389673}",Black,yes,Montana,45.8076982,-113.9389673,http://pictures.guidesandlodges.com/Photos/Hunting/guidesandlodges.com/boulanger/MontanaBearHunting/Large1.jpg?,http://www.montanaelkhuntingoutfitters.com/boulanger/MontanaBearHunting/go,Montana,"""Ursus americanus"" OR ""black bear"" AND ""Montana""",32,26212
7813,Dead; Location in MT from website,U.a. cinnamonum,Adult,,Unknown,"{""latitude"":46.88142773534946,""longitude"":-114.71303136718751}",Black,yes,Montana,46.88142774,-114.7130314,http://huntwithcody.com/wp-content/uploads/2014/07/2012-5-350x240.jpg,http://huntwithcody.com/montana-outfitters/best-black-bear-hunts-montana/,Montana,"""Ursus americanus"" OR ""black bear"" AND ""Montana""",33,26213
7814,Location in MT from website,U.a. cinnamonum,Adult,,Unknown,"{""latitude"":47.2419635728603,""longitude"":-114.81764008515626}",Non-black,yes,Montana,47.24196357,-114.8176401,http://huntwithcody.com/wp-content/uploads/2014/07/2012-4-350x240.jpg,http://huntwithcody.com/montana-outfitters/best-black-bear-hunts-montana/,Montana,"""Ursus americanus"" OR ""black bear"" AND ""Montana""",34,26214
7815,"Website says ""W MT""",U.a. cinnamonum,Juvenile,,Donald M. Jones,"{""latitude"":46.93972468074135,""longitude"":-112.91139392499997}",Black,yes,Montana,46.93972468,-112.9113939,http://cache4.asset-cache.net/gc/114862676-black-bear-cub-western-montana-gettyimages.jpg?v=1&c=IWSAsset&k=2&d=j8utRAIAUSsaBfvPOdo0ErcTT1Dz/mENiWJeG9MmNKl0qofQYD0QAPff29owS/Qd,http://www.gettyimages.com/detail/photo/black-bear-cub-western-montana-high-res-stock-photography/114862676,Montana,"""Ursus americanus"" OR ""black bear"" AND ""Montana""",35,26215
7816,Dead; Location in MT from website,U.a. cinnamonum,Adult,,Unknown,"{""latitude"":47.963671190937,""longitude"":-115.84009599570311}",Non-black,yes,Montana,47.96367119,-115.840096,http://waynehilloutfitting.com/wp-content/uploads/2013/09/black_bear_hunt_8_scan033.jpg,http://waynehilloutfitting.com/black-bear-hunts/,Montana,"""Ursus americanus"" OR ""black bear"" AND ""Montana""",40,26220
7817,Location in YNP from website,U.a. cinnamonum,Adult,,Stephen W. Oachs,"{""latitude"":44.91574129264455,""longitude"":-110.41781231415558}",Black,yes,Wyoming,44.91574129,-110.4178123,http://www.nileguide.com/blog/files/2010/04/blackbear.jpg,http://www.nileguide.com/blog/2010/04/19/spiders-cobras-and-moose-oh-my-16-animals-to-avoid-on-your-next-trip/,Montana,"""Ursus americanus"" OR ""black bear"" AND ""Montana""",42,26222
7818,Not in W North America; Location in North Carolina from http://www.gettyimages.com/detail/photo/black-bear-wildlife-in-north-carolina-mountains-royalty-free-image/105697583,U.a. americanus,Adult,,Dave Allen Photography,"{""latitude"":35.81304598746744,""longitude"":-82.16138954374998}",Black,no,North Carolina,35.81304599,-82.16138954,http://fwp.mt.gov/export/resources/images/fishAndWildlife/management/blackBearOnRocks.jpg,http://fwp.mt.gov/fishAndWildlife/management/blackBear/,Montana,"""Ursus americanus"" OR ""black bear"" AND ""Montana""",43,26223
7819,Dead; Location in MT from website,U.a. cinnamonum,Adult,,Unknown,"{""latitude"":46.24714370000001,""longitude"":-114.30999798476563}",Black,yes,Montana,46.2471437,-114.309998,http://pictures.guidesandlodges.com/Photos/Hunting/guidesandlodges.com/mtth/SpringBearHunts/2.jpg?,http://www.mttrophyhunts.com/mtth/SpringBearHunts/go,Montana,"""Ursus americanus"" OR ""black bear"" AND ""Montana""",45,26225
7820,Dead; Location in MT from website; very light individual,U.a. cinnamonum,Adult,,Unknown,"{""latitude"":46.85795613537677,""longitude"":-114.50841100585939}",Non-black,yes,Montana,46.85795614,-114.508411,http://huntwithcody.com/wp-content/uploads/2014/07/bear-hunting-1024x768.jpg,http://huntwithcody.com/montana-outfitters/best-black-bear-hunts-montana/,Montana,"""Ursus americanus"" OR ""black bear"" AND ""Montana""",46,26226
7821,2 individuals - RHS; Location in MT from website,U.a. cinnamonum,Juvenile,,Steve Torna,"{""latitude"":48.79655218942139,""longitude"":-113.67218300304108}",Black,yes,Montana,48.79655219,-113.672183,http://knowledgeandlight.com/wp-content/uploads/2013/09/Black-bear-cubs-0124.jpg,http://knowledgeandlight.com/tag/ursidae/,Montana,"""Ursus americanus"" OR ""black bear"" AND ""Montana""",48,26228
7822,Location in MT from website,U.a. cinnamonum,Adult,,Unknown,"{""latitude"":45.9938227,""longitude"":-110.66020900000001}",Black,yes,Montana,45.9938227,-110.660209,http://www.montanawhitetails.com/otherhunt-bear.jpg,http://www.montanawhitetails.com/page-other.html,Montana,"""Ursus americanus"" OR ""black bear"" AND ""Montana""",50,26230
7823,2 individuals - LHS; Location in MT from website,U.a. cinnamonum,Juvenile,,Steve Torna,"{""latitude"":48.796527453315804,""longitude"":-113.67209717235261}",Black,yes,Montana,48.79652745,-113.6720972,http://knowledgeandlight.com/wp-content/uploads/2013/09/Black-bear-cubs-0124.jpg,http://knowledgeandlight.com/tag/ursidae/,Montana,"""Ursus americanus"" OR ""black bear"" AND ""Montana""",48,26228
7824,"Location (""Yukon Highway"") from website",U.a. americanus,Adult,,Richard Martin,"{""latitude"":61.50125913903572,""longitude"":-135.791015625}",Non-black,yes,Yukon Territory,61.50125914,-135.7910156,http://upload.wikimedia.org/wikipedia/commons/f/f8/Black_bear_alongside_the_Yukon_Highway.jpg,http://commons.wikimedia.org/wiki/File:Black_bear_alongside_the_Yukon_Highway.jpg,Yukon,"""Ursus americanus"" OR ""black bear"" AND ""Yukon""",1,26457
7825,Cannot find original photographer.,,Adult,,,"{""latitude"":60.736832,""longitude"":-146.696373}",Black,no,Alaska,60.736832,-146.696373,http://rlv.zcache.com/wild_black_bear_yukon_forest_photo_art_case-r6ee96b1a720248dca8e822a33b95b74f_ftdau_8byvr_324.jpg,http://www.zazzle.com/wild+black+bear+yukon+gifts,Yukon,"""Ursus americanus"" OR ""black bear"" AND ""Yukon""",3,26459
7826,Dup ind.,,,,,,,no,,,,http://rlv.zcache.com/wild_black_bear_yukon_forest_photo_art_sticker-ra40dc29042264b50b2fd6d9bb7081978_v9wxo_8byvr_324.jpg,http://www.zazzle.com/wild+black+bear+yukon+gifts,Yukon,"""Ursus americanus"" OR ""black bear"" AND ""Yukon""",4,26460
7827,Dup.,,,,,,,no,,,,http://rlv.zcache.com/wild_black_bear_yukon_forest_photo_art_clock-rb21a048a397b4946814fa7c94b90322e_fup1y_8byvr_324.jpg,http://www.zazzle.com/wild+black+bear+yukon+gifts,Yukon,"""Ursus americanus"" OR ""black bear"" AND ""Yukon""",5,26461
7828,Dup.,,,,,,,no,,,,http://rlv.zcache.com/wild_black_bear_yukon_forest_photo_art_ornament-r138de48fc1b2488e8ca04c140ab5f046_x7s2y_8byvr_324.jpg,http://www.zazzle.com/black+bear+photo+ornaments,Yukon,"""Ursus americanus"" OR ""black bear"" AND ""Yukon""",6,26462
7829,Location in Yukon from website; on boundary btwn americanus and emmonsii,U.a. americanus,Adult,,John L. Dengler,"{""latitude"":61.06516146110205,""longitude"":-138.533203125}",Black,yes,Yukon Territory,61.06516146,-138.5332031,http://cdn.c.photoshelter.com/img-get2/I0000_qn5a8o6aJM/fit=1000x750/Black-bear-eating-dandelions-3.jpg,http://denglerimages.photoshelter.com/image/I0000_qn5a8o6aJM,Yukon,"""Ursus americanus"" OR ""black bear"" AND ""Yukon""",7,26463
7830,Location (Yukon) from website,U.a. americanus,Juvenile,,Robert Postma,"{""latitude"":62.18554919234957,""longitude"":-134.912109375}",Black,yes,Yukon Territory,62.18554919,-134.9121094,http://cache4.asset-cache.net/gc/94121815-black-bear-cub-yukon-gettyimages.jpg?v=1&c=IWSAsset&k=2&d=vCs6JwHUlEQUNNR5VKfRIPQIYWI7mSGraW16sadpvUxDe1ZFI4BRw07JalUix62N,http://www.gettyimages.com/detail/photo/black-bear-cub-yukon-high-res-stock-photography/94121815,Yukon,"""Ursus americanus"" OR ""black bear"" AND ""Yukon""",8,26464
